dish,ingredient,quantity_g,basis,source,source_type,reason,notes
Plain Curd,Curd / Dahi,100.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Plain Rice,"Rice, raw/parboiled",60.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poha,"Rice, flakes",50.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poha,Onion,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poha,Groundnut / Peanut,10.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poha,Vegetable oil,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poha,Green chilli,2.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poori,"Wheat flour, atta",30.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poori,Vegetable oil,8.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poori Aloo Chana,"Wheat flour, atta",30.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poori Aloo Chana,Potato,35.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poori Aloo Chana,"Bengal gram, whole",20.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poori Aloo Chana,Tomato,10.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Poori Aloo Chana,Vegetable oil,10.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Rajmah,Kidney beans,35.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Rajmah,Onion,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Rajmah,Tomato,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Rajmah,Ginger,2.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Rajmah,Garlic,2.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Rajmah,Vegetable oil,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Rusk,Commercial rusk,30.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sabudana Kheer,Tapioca pearls,20.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sabudana Kheer,"Milk, whole, cow",120.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sabudana Kheer,"Sugar, refined",12.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sabut Masoor,"Lentil, whole",30.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sabut Masoor,Onion,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sabut Masoor,Tomato,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sabut Masoor,Vegetable oil,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Samosa,"Wheat flour, refined",30.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Samosa,Potato,45.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Samosa,Green peas,10.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Samosa,Vegetable oil,10.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sandwich,Commercial bread,50.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sandwich,Cucumber,20.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sandwich,Tomato,20.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sandwich,Butter,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sirca Onion,Onion,45.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sirca Onion,Beetroot,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Stuffed Paratha,"Wheat flour, atta",35.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Stuffed Paratha,Potato,25.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Stuffed Paratha,Vegetable oil,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sweet Dalia,"Wheat, bulgur",35.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sweet Dalia,"Milk, whole, cow",100.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Sweet Dalia,"Sugar, refined",10.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Tea,"Milk, whole, cow",80.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Tea,"Sugar, refined",8.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Tea,Tea leaves,2.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Tea Cake,Commercial tea cake,50.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Tomato,Tomato,50.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Tomato Ketchup,Commercial tomato ketchup,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Biryani,"Rice, raw/parboiled",50.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Biryani,Potato,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Biryani,Cauliflower,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Biryani,Green peas,10.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Biryani,Onion,10.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Biryani,Vegetable oil,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Fried Rice,"Rice, raw/parboiled",50.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Fried Rice,Carrot,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Fried Rice,Cabbage,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Fried Rice,French beans,10.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Fried Rice,Vegetable oil,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jaipuri,Potato,25.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jaipuri,Cauliflower,25.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jaipuri,Paneer,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jaipuri,Onion,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jaipuri,Tomato,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jaipuri,Vegetable oil,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jalfrazi,"Capsicum, green",35.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jalfrazi,Carrot,25.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jalfrazi,French beans,20.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jalfrazi,Onion,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jalfrazi,Tomato,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Jalfrazi,Vegetable oil,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Kofta Curry,Bottle gourd,40.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Kofta Curry,Potato,20.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Kofta Curry,"Bengal gram, flour",15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Kofta Curry,Onion,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Kofta Curry,Tomato,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Kofta Curry,Vegetable oil,8.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Korma,Potato,25.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Korma,Cauliflower,25.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Korma,Carrot,20.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Korma,Curd / Dahi,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Korma,"Coconut, dry",5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Korma,Vegetable oil,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Manchurian,Cabbage,45.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Manchurian,Carrot,25.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Manchurian,"Wheat flour, refined",15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Manchurian,Onion,10.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Veg Manchurian,Vegetable oil,8.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Vermicelli Payasam,"Wheat, vermicelli",20.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Vermicelli Payasam,"Milk, whole, cow",120.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Vermicelli Payasam,"Sugar, refined",12.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Vermicelli Payasam,Ghee,3.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Vermicelli Pudding with Condensed Milk,"Wheat, vermicelli",20.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Vermicelli Pudding with Condensed Milk,Condensed milk,30.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Vermicelli Pudding with Condensed Milk,"Milk, whole, cow",80.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Vermicelli Pudding with Condensed Milk,"Sugar, refined",5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
White Chana,Kabuli chana,35.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
White Chana,Onion,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
White Chana,Tomato,15.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
White Chana,Ginger,2.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
White Chana,Garlic,2.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
White Chana,Vegetable oil,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Yellow Dal Tadka,"Red gram, dal",30.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Yellow Dal Tadka,Onion,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Yellow Dal Tadka,Tomato,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Yellow Dal Tadka,Vegetable oil,5.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Yellow Dal Tadka,Garlic,2.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
Yellow Dal Tadka,Cumin seeds,1.0,RAW_INGREDIENT_GRAM_PER_SERVING,PROJECT_HOSTEL_PORTION_MODEL,PROJECT_ASSUMPTION,Standardized institutional serving portion model,Raw ingredient issuance per single standard serving
